flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,live.updated,live.latitude,live.longitude,live.altitude,live.direction,live.speed_horizontal,live.speed_vertical,live.is_ground
2026-04-18,scheduled,,,Hargeisa,Africa/Mogadishu,HGA,HCMH,,,,2026-04-18T16:00:00+00:00,2026-04-18T16:00:00+00:00,,,,Galcaio,Africa/Mogadishu,GLK,HCMR,,,,2026-04-18T18:05:00+00:00,,,,,,Jubba Airways,3J,JBW,1902,3J1902,JBW1902,,,,,,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Bodo,Europe/Oslo,BOO,ENBO,,15,,2026-04-18T14:35:00+00:00,2026-04-18T14:35:00+00:00,,,,"Bergen Airport, Flesland",Europe/Oslo,BGO,ENBR,,,,2026-04-18T16:30:00+00:00,,,,,,Wideroe,WF,WIF,607,WF607,WIF607,,,,,,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Bodo,Europe/Oslo,BOO,ENBO,,15,,2026-04-18T14:35:00+00:00,2026-04-18T14:35:00+00:00,,,,"Bergen Airport, Flesland",Europe/Oslo,BGO,ENBR,,,,2026-04-18T16:30:00+00:00,,,,,,Lufthansa,LH,DLH,9093,LH9093,DLH9093,,,,,,wideroe,wf,wif,607,wf607,wif607,,,,,,,,
2026-04-18,scheduled,,,Bodo,Europe/Oslo,BOO,ENBO,,15,,2026-04-18T14:35:00+00:00,2026-04-18T14:35:00+00:00,,,,"Bergen Airport, Flesland",Europe/Oslo,BGO,ENBR,,,,2026-04-18T16:30:00+00:00,,,,,,KLM,KL,KLM,2817,KL2817,KLM2817,,,,,,wideroe,wf,wif,607,wf607,wif607,,,,,,,,
2026-04-18,scheduled,,,Bodo,Europe/Oslo,BOO,ENBO,,15,,2026-04-18T14:35:00+00:00,2026-04-18T14:35:00+00:00,,,,"Bergen Airport, Flesland",Europe/Oslo,BGO,ENBR,,,,2026-04-18T16:30:00+00:00,,,,,,Finnair,AY,FIN,2912,AY2912,FIN2912,,,,,,wideroe,wf,wif,607,wf607,wif607,,,,,,,,
2026-04-18,scheduled,,,Bodo,Europe/Oslo,BOO,ENBO,,18,,2026-04-18T14:25:00+00:00,2026-04-18T14:25:00+00:00,,,,Gardermoen,Europe/Oslo,OSL,ENGM,,A10,,2026-04-18T15:55:00+00:00,,,,,,SAS,SK,SAS,4119,SK4119,SAS4119,,,,,,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Bodo,Europe/Oslo,BOO,ENBO,,18,,2026-04-18T14:25:00+00:00,2026-04-18T14:25:00+00:00,,,,Gardermoen,Europe/Oslo,OSL,ENGM,,A10,,2026-04-18T15:55:00+00:00,,,,,,KLM,KL,KLM,2925,KL2925,KLM2925,,,,,,sas,sk,sas,4119,sk4119,sas4119,,,,,,,,
2026-04-18,scheduled,,,Bodo,Europe/Oslo,BOO,ENBO,,18,,2026-04-18T14:25:00+00:00,2026-04-18T14:25:00+00:00,,,,Gardermoen,Europe/Oslo,OSL,ENGM,,A10,,2026-04-18T15:55:00+00:00,,,,,,Air France,AF,AFR,4555,AF4555,AFR4555,,,,,,sas,sk,sas,4119,sk4119,sas4119,,,,,,,,
2026-04-18,scheduled,,,Schiphol,Europe/Amsterdam,AMS,EHAM,,C10,,2026-04-18T11:50:00+00:00,2026-04-18T11:50:00+00:00,,,,Malta International,Europe/Malta,MLA,LMML,,,,2026-04-18T14:55:00+00:00,,,,,,KLM,KL,KLM,3399,KL3399,KLM3399,,,,,4D21DC,km malta airlines,km,kmm,395,km395,kmm395,,,,,,,,
2026-04-18,scheduled,,,Schiphol,Europe/Amsterdam,AMS,EHAM,,C10,,2026-04-18T11:50:00+00:00,2026-04-18T11:50:00+00:00,,,,Malta International,Europe/Malta,MLA,LMML,,,,2026-04-18T14:55:00+00:00,,,,,,airBaltic,BT,BTI,6066,BT6066,BTI6066,,,,,4D21DC,km malta airlines,km,kmm,395,km395,kmm395,,,,,,,,
2026-04-18,scheduled,,,Orly,Europe/Paris,ORY,LFPO,1,,,2026-04-18T13:15:00+00:00,2026-04-18T13:15:00+00:00,,,,Santander,Europe/Madrid,SDR,LEXJ,1,,1,2026-04-18T14:55:00+00:00,,,,,,Iberia,IB,IBE,5424,IB5424,IBE5424,,,,,348207,vueling,vy,vlg,1468,vy1468,vlg1468,,,,,,,,
2026-04-18,scheduled,,,Hammerfest,Europe/Oslo,HFT,ENHF,,,,2026-04-18T14:45:00+00:00,2026-04-18T14:45:00+00:00,,,,Tromso/langnes,Europe/Oslo,TOS,ENTC,,,,2026-04-18T15:30:00+00:00,5.0,,,,,Wideroe,WF,WIF,909,WF909,WIF909,,,,,478096,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Hammerfest,Europe/Oslo,HFT,ENHF,,,,2026-04-18T14:45:00+00:00,2026-04-18T14:45:00+00:00,,,,Tromso/langnes,Europe/Oslo,TOS,ENTC,,,,2026-04-18T15:30:00+00:00,5.0,,,,,Lufthansa,LH,DLH,9137,LH9137,DLH9137,,,,,478096,wideroe,wf,wif,909,wf909,wif909,,,,,,,,
2026-04-18,scheduled,,,Malta International,Europe/Malta,MLA,LMML,,,,2026-04-18T15:05:00+00:00,2026-04-18T15:05:00+00:00,,,,Ronchi Dei Legionari,Europe/Rome,TRS,LIPQ,,,,2026-04-18T17:00:00+00:00,8.0,,,,,Ryanair,FR,RYR,3694,FR3694,RYR3694,,,,,4D2279,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Malta International,Europe/Malta,MLA,LMML,,,,2026-04-18T14:55:00+00:00,2026-04-18T14:55:00+00:00,,,,Marseille Provence Airport,Europe/Paris,MRS,LFML,2,,23,2026-04-18T17:00:00+00:00,8.0,,,,,Ryanair,FR,RYR,7795,FR7795,RYR7795,,,,,4D2216,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Malta International,Europe/Malta,MLA,LMML,,,,2026-04-18T14:45:00+00:00,2026-04-18T14:45:00+00:00,,,,Tarbes Ossun Lourdes,Europe/Paris,LDE,LFBT,,,,2026-04-18T17:15:00+00:00,8.0,,,,,Ryanair,FR,RYR,9246,FR9246,RYR9246,,,,,4D234B,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Malta International,Europe/Malta,MLA,LMML,,,,2026-04-18T14:45:00+00:00,2026-04-18T14:45:00+00:00,,,,Capodichino,Europe/Rome,NAP,LIRN,,,5,2026-04-18T16:05:00+00:00,8.0,,,,,Ryanair,FR,RYR,1723,FR1723,RYR1723,,,,,4CAC54,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Malta International,Europe/Malta,MLA,LMML,,,,2026-04-18T14:25:00+00:00,2026-04-18T14:25:00+00:00,,,,Vienna International,Europe/Vienna,VIE,LOWW,1,,,2026-04-18T16:40:00+00:00,,,,,,Lauda Europe,LW,LDA,1589,LW1589,LDA1589,,,,,4D22C1,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Malta International,Europe/Malta,MLA,LMML,,,,2026-04-18T14:20:00+00:00,2026-04-18T14:20:00+00:00,,,,Leonardo Da Vinci (Fiumicino),Europe/Rome,FCO,LIRF,,,,2026-04-18T16:00:00+00:00,,,,,,Wizz Air,W6,WZZ,6218,W66218,WZZ6218,,,,,4D24D5,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Malta International,Europe/Malta,MLA,LMML,,,,2026-04-18T14:20:00+00:00,2026-04-18T14:20:00+00:00,,,,Zurich,Europe/Zurich,ZRH,LSZH,,,,2026-04-18T16:45:00+00:00,20.0,,,,,KM Malta Airlines,KM,KMM,490,KM490,KMM490,,,,,4D2035,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Malta International,Europe/Malta,MLA,LMML,,,,2026-04-18T14:20:00+00:00,2026-04-18T14:20:00+00:00,,,,Zurich,Europe/Zurich,ZRH,LSZH,,,,2026-04-18T16:45:00+00:00,20.0,,,,,airBaltic,BT,BTI,6070,BT6070,BTI6070,,,,,4D2035,km malta airlines,km,kmm,490,km490,kmm490,,,,,,,,
2026-04-18,scheduled,,,Malta International,Europe/Malta,MLA,LMML,,,,2026-04-18T14:20:00+00:00,2026-04-18T14:20:00+00:00,,,,Zurich,Europe/Zurich,ZRH,LSZH,,,,2026-04-18T16:45:00+00:00,20.0,,,,,Swiss,LX,SWR,4371,LX4371,SWR4371,,,,,4D2035,km malta airlines,km,kmm,490,km490,kmm490,,,,,,,,
2026-04-18,scheduled,,,Malta International,Europe/Malta,MLA,LMML,,,,2026-04-18T14:10:00+00:00,2026-04-18T14:10:00+00:00,,,,Barajas,Europe/Madrid,MAD,LEMD,1,,,2026-04-18T17:00:00+00:00,8.0,,,,,Ryanair,FR,RYR,268,FR268,RYR268,,,,,4D2518,,,,,,,,,,,,,,
2026-04-18,active,,,Malta International,Europe/Malta,MLA,LMML,,,,2026-04-18T08:35:00+00:00,2026-04-18T08:35:00+00:00,,,,Charles De Gaulle,Europe/Paris,CDG,LFPG,,,,2026-04-18T11:15:00+00:00,,,,,,KM Malta Airlines,KM,KMM,,KM,KMM,,,,,4D24BA,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Bamrauli,Asia/Kolkata,IXD,VEAB,,,,2026-04-18T16:00:00+00:00,2026-04-18T16:00:00+00:00,,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,1,,,2026-04-18T18:20:00+00:00,,,,,,Akasa Air,QP,AKJ,1124,QP1124,AKJ1124,,,,,,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Gwalior,Asia/Kolkata,GWL,VIGR,,,,2026-04-18T16:15:00+00:00,2026-04-18T16:15:00+00:00,,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,1,,,2026-04-18T18:10:00+00:00,,,,,,IndiGo,6E,IGO,5265,6E5265,IGO5265,,,,,8013DB,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Gwalior,Asia/Kolkata,GWL,VIGR,,,,2026-04-18T16:15:00+00:00,2026-04-18T16:15:00+00:00,,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,1,,,2026-04-18T18:10:00+00:00,,,,,,Virgin Atlantic,VS,VIR,8637,VS8637,VIR8637,,,,,8013DB,indigo,6e,igo,5265,6e5265,igo5265,,,,,,,,
2026-04-18,scheduled,,,,,AIP,VIAX,,,,2026-04-18T15:45:00+00:00,2026-04-18T15:45:00+00:00,,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,,2026-04-18T18:05:00+00:00,,,,,,IndiGo,6E,IGO,5932,6E5932,IGO5932,,,,,80160B,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Aeropuerto de las Américas,America/Santo_Domingo,SDQ,MDSD,,,,2026-04-18T09:00:00+00:00,2026-04-18T09:00:00+00:00,,,,V. C. Bird International,America/Antigua,ANU,TAPA,,,,2026-04-18T10:35:00+00:00,,,,,,SKYhigh Dominicana,DO,SHH,956,DO956,SHH956,,,,,,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Aeropuerto de las Américas,America/Santo_Domingo,SDQ,MDSD,,,,2026-04-18T09:00:00+00:00,2026-04-18T09:00:00+00:00,,,,V. C. Bird International,America/Antigua,ANU,TAPA,,,,2026-04-18T10:35:00+00:00,,,,,,,X1,X1,6041,X16041,X16041,,,,,,skyhigh dominicana,do,shh,956,do956,shh956,,,,,,,,
2026-04-18,scheduled,,,Aeropuerto de las Américas,America/Santo_Domingo,SDQ,MDSD,,,,2026-04-18T08:43:00+00:00,2026-04-18T08:43:00+00:00,,,,Tocumen International,America/Panama,PTY,MPTO,2,215,,2026-04-18T10:20:00+00:00,,,,,,Copa Airlines,CM,CMP,267,CM267,CMP267,,,,,,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Aeropuerto de las Américas,America/Santo_Domingo,SDQ,MDSD,,T18,,2026-04-18T08:43:00+00:00,2026-04-18T08:43:00+00:00,,,,Orlando International,America/New_York,MCO,KMCO,C,242,C62,2026-04-18T11:35:00+00:00,,,,,,JetBlue,B6,JBU,1406,B61406,JBU1406,,,,,A683A8,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Cardak,Europe/Istanbul,DNZ,LTAY,,,,2026-04-18T13:45:00+00:00,2026-04-18T13:45:00+00:00,,,,Sabiha Gokcen,Europe/Istanbul,SAW,LTFJ,,,,2026-04-18T14:51:00+00:00,,,,,,Pegasus,PC,PGT,2323,PC2323,PGT2323,,,,,4BB868,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Shuangliu,Asia/Shanghai,CTU,ZUUU,2,"R,S",,2026-04-18T18:55:00+00:00,2026-04-18T18:55:00+00:00,,,,Shanghai,Asia/Shanghai,HFE,ZSOF,4,,,2026-04-18T21:05:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,4381,ZH4381,CSZ4381,,,,,780ACD,air china,ca,cca,4231,ca4231,cca4231,,,,,,,,
2026-04-18,scheduled,,,Shuangliu,Asia/Shanghai,CTU,ZUUU,2,"R,S",,2026-04-18T18:55:00+00:00,2026-04-18T18:55:00+00:00,,,,Shanghai,Asia/Shanghai,HFE,ZSOF,4,,,2026-04-18T21:05:00+00:00,,,,,,Shandong Airlines,SC,CDG,5638,SC5638,CDG5638,,,,,780ACD,air china,ca,cca,4231,ca4231,cca4231,,,,,,,,
2026-04-18,scheduled,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,1,,,2026-04-18T18:35:00+00:00,2026-04-18T18:35:00+00:00,,,,Devi Ahilyabai Holkar,Asia/Kolkata,IDR,VAID,,,,2026-04-18T20:00:00+00:00,15.0,,,,,IndiGo,6E,IGO,5273,6E5273,IGO5273,,,,,801621,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,1,,,2026-04-18T18:35:00+00:00,2026-04-18T18:35:00+00:00,,,,Devi Ahilyabai Holkar,Asia/Kolkata,IDR,VAID,,,,2026-04-18T20:00:00+00:00,15.0,,,,,Virgin Atlantic,VS,VIR,8565,VS8565,VIR8565,,,,,801621,indigo,6e,igo,5273,6e5273,igo5273,,,,,,,,
2026-04-18,scheduled,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,1,,,2026-04-18T18:35:00+00:00,2026-04-18T18:35:00+00:00,,,,Dr. Babasaheb Ambedkar International,Asia/Kolkata,NAG,VANP,,,,2026-04-18T20:10:00+00:00,15.0,,,,,IndiGo,6E,IGO,5147,6E5147,IGO5147,,,,,8016DB,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,1,,,2026-04-18T18:35:00+00:00,2026-04-18T18:35:00+00:00,,,,Dr. Babasaheb Ambedkar International,Asia/Kolkata,NAG,VANP,,,,2026-04-18T20:10:00+00:00,15.0,,,,,Virgin Atlantic,VS,VIR,8234,VS8234,VIR8234,,,,,8016DB,indigo,6e,igo,5147,6e5147,igo5147,,,,,,,,
2026-04-18,scheduled,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,1,,,2026-04-18T18:35:00+00:00,2026-04-18T18:35:00+00:00,,,,Dr. Babasaheb Ambedkar International,Asia/Kolkata,NAG,VANP,,,,2026-04-18T20:10:00+00:00,15.0,,,,,British Airways,BA,BAW,8798,BA8798,BAW8798,,,,,8016DB,indigo,6e,igo,5147,6e5147,igo5147,,,,,,,,
2026-04-18,scheduled,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,1,,,2026-04-18T18:30:00+00:00,2026-04-18T18:30:00+00:00,,,,Bangalore International Airport,Asia/Kolkata,BLR,VOBL,1,40,7A,2026-04-18T20:25:00+00:00,15.0,,,,,IndiGo,6E,IGO,5047,6E5047,IGO5047,,,,,801806,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,1,,,2026-04-18T18:30:00+00:00,2026-04-18T18:30:00+00:00,,,,Bangalore International Airport,Asia/Kolkata,BLR,VOBL,1,40,7A,2026-04-18T20:25:00+00:00,15.0,,,,,Virgin Atlantic,VS,VIR,8493,VS8493,VIR8493,,,,,801806,indigo,6e,igo,5047,6e5047,igo5047,,,,,,,,
2026-04-18,scheduled,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,1,,,2026-04-18T18:30:00+00:00,2026-04-18T18:30:00+00:00,,,,Bangalore International Airport,Asia/Kolkata,BLR,VOBL,1,40,7A,2026-04-18T20:25:00+00:00,15.0,,,,,Qantas,QF,QFA,5076,QF5076,QFA5076,,,,,801806,indigo,6e,igo,5047,6e5047,igo5047,,,,,,,,
2026-04-18,scheduled,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,1,,,2026-04-18T18:30:00+00:00,2026-04-18T18:30:00+00:00,,,,Bangalore International Airport,Asia/Kolkata,BLR,VOBL,1,40,7A,2026-04-18T20:25:00+00:00,15.0,,,,,Japan Airlines,JL,JTL,9768,JL9768,JTL9768,,,,,801806,indigo,6e,igo,5047,6e5047,igo5047,,,,,,,,
2026-04-18,scheduled,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,,2026-04-18T18:30:00+00:00,2026-04-18T18:30:00+00:00,,,,Bangalore International Airport,Asia/Kolkata,BLR,VOBL,2,D11,8A,2026-04-18T20:35:00+00:00,,,,,,Air India,AI,AIC,2641,AI2641,AIC2641,,,,,800D40,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,,2026-04-18T18:30:00+00:00,2026-04-18T18:30:00+00:00,,,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,3,,1,2026-04-18T20:50:00+00:00,,,,,,Air India,AI,AIC,2996,AI2996,AIC2996,,,,,8015C5,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,,2026-04-18T18:30:00+00:00,2026-04-18T18:30:00+00:00,,,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,3,,1,2026-04-18T20:50:00+00:00,,,,,,Singapore Airlines,SQ,SIA,4866,SQ4866,SIA4866,,,,,8015C5,air india,ai,aic,2996,ai2996,aic2996,,,,,,,,
2026-04-18,scheduled,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,,2026-04-18T18:25:00+00:00,2026-04-18T18:25:00+00:00,,,,Bajpe,Asia/Kolkata,IXE,VOML,,,,2026-04-18T19:55:00+00:00,15.0,,,,,IndiGo,6E,IGO,6549,6E6549,IGO6549,,,,,8008C2,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,,2026-04-18T18:25:00+00:00,2026-04-18T18:25:00+00:00,,,,Bajpe,Asia/Kolkata,IXE,VOML,,,,2026-04-18T19:55:00+00:00,15.0,,,,,Virgin Atlantic,VS,VIR,8574,VS8574,VIR8574,,,,,8008C2,indigo,6e,igo,6549,6e6549,igo6549,,,,,,,,
2026-04-18,scheduled,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,,2026-04-18T18:25:00+00:00,2026-04-18T18:25:00+00:00,,,,Bajpe,Asia/Kolkata,IXE,VOML,,,,2026-04-18T19:55:00+00:00,15.0,,,,,British Airways,BA,BAW,8246,BA8246,BAW8246,,,,,8008C2,indigo,6e,igo,6549,6e6549,igo6549,,,,,,,,
2026-04-18,scheduled,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,,2026-04-18T18:25:00+00:00,2026-04-18T18:25:00+00:00,,,,Mohammad Bin Abdulaziz,Asia/Riyadh,MED,OEMA,,,,2026-04-18T20:50:00+00:00,15.0,,,,,IndiGo,6E,IGO,59,6E59,IGO59,,,,,801596,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,,2026-04-18T18:15:00+00:00,2026-04-18T18:15:00+00:00,,,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,1,,3,2026-04-18T20:30:00+00:00,15.0,,,,,IndiGo,6E,IGO,6613,6E6613,IGO6613,,,,,801742,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,,2026-04-18T18:15:00+00:00,2026-04-18T18:15:00+00:00,,,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,1,,3,2026-04-18T20:30:00+00:00,15.0,,,,,Virgin Atlantic,VS,VIR,8539,VS8539,VIR8539,,,,,801742,indigo,6e,igo,6613,6e6613,igo6613,,,,,,,,
2026-04-18,scheduled,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,,2026-04-18T18:15:00+00:00,2026-04-18T18:15:00+00:00,,,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,1,,3,2026-04-18T20:30:00+00:00,15.0,,,,,Qantas,QF,QFA,5296,QF5296,QFA5296,,,,,801742,indigo,6e,igo,6613,6e6613,igo6613,,,,,,,,
2026-04-18,scheduled,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,,2026-04-18T18:15:00+00:00,2026-04-18T18:15:00+00:00,,,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,1,,3,2026-04-18T20:30:00+00:00,15.0,,,,,Japan Airlines,JL,JTL,9274,JL9274,JTL9274,,,,,801742,indigo,6e,igo,6613,6e6613,igo6613,,,,,,,,
2026-04-18,scheduled,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,,2026-04-18T18:15:00+00:00,2026-04-18T18:15:00+00:00,,,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,1,,3,2026-04-18T20:30:00+00:00,15.0,,,,,American Airlines,AA,AAL,9207,AA9207,AAL9207,,,,,801742,indigo,6e,igo,6613,6e6613,igo6613,,,,,,,,
2026-04-18,scheduled,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,,2026-04-18T18:10:00+00:00,2026-04-18T18:10:00+00:00,,,,Madras International (Meenambakkam),Asia/Kolkata,MAA,VOMM,4,,,2026-04-18T20:25:00+00:00,,,,,,Air India,AI,AIC,435,AI435,AIC435,,,,,800521,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,1,13,,2026-04-18T18:05:00+00:00,2026-04-18T18:05:00+00:00,,,,Bangalore International Airport,Asia/Kolkata,BLR,VOBL,1,40,5A,2026-04-18T20:10:00+00:00,,,,,,Akasa Air,QP,AKJ,1133,QP1133,AKJ1133,,,,,,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,,2026-04-18T18:05:00+00:00,2026-04-18T18:05:00+00:00,,,,Sardar Vallabhbhai Patel International Airport,Asia/Kolkata,AMD,VAAH,2,,,2026-04-18T19:20:00+00:00,,,,,,Air India,AI,AIC,2493,AI2493,AIC2493,,,,,800441,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,1,1,,2026-04-18T18:05:00+00:00,2026-04-18T18:05:00+00:00,,,,,,GOX,VOGA,,,,2026-04-18T19:35:00+00:00,,,,,,Akasa Air,QP,AKJ,1107,QP1107,AKJ1107,,,,,,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,1,,,2026-04-18T18:00:00+00:00,2026-04-18T18:00:00+00:00,,,,Netaji Subhas Chandra,Asia/Kolkata,CCU,VECC,,,,2026-04-18T20:50:00+00:00,15.0,,,,,IndiGo,6E,IGO,5086,6E5086,IGO5086,,,,,801778,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,1,,,2026-04-18T18:00:00+00:00,2026-04-18T18:00:00+00:00,,,,Netaji Subhas Chandra,Asia/Kolkata,CCU,VECC,,,,2026-04-18T20:50:00+00:00,15.0,,,,,Virgin Atlantic,VS,VIR,8508,VS8508,VIR8508,,,,,801778,indigo,6e,igo,5086,6e5086,igo5086,,,,,,,,
2026-04-18,scheduled,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,,2026-04-18T18:00:00+00:00,2026-04-18T18:00:00+00:00,,,,Hyderabad Airport,Asia/Kolkata,HYD,VOHS,,,,2026-04-18T19:35:00+00:00,,,,,,Air India,AI,AIC,2619,AI2619,AIC2619,,,,,801603,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,,2026-04-18T18:00:00+00:00,2026-04-18T18:00:00+00:00,,,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,3,,2,2026-04-18T20:20:00+00:00,,,,,,Air India,AI,AIC,2440,AI2440,AIC2440,,,,,801408,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,,2026-04-18T17:45:00+00:00,2026-04-18T17:45:00+00:00,,,,Varanasi,Asia/Kolkata,VNS,VEBN,,,,2026-04-18T20:00:00+00:00,15.0,,,,,IndiGo,6E,IGO,272,6E272,IGO272,,,,,8015E7,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,,2026-04-18T17:45:00+00:00,2026-04-18T17:45:00+00:00,,,,Varanasi,Asia/Kolkata,VNS,VEBN,,,,2026-04-18T20:00:00+00:00,15.0,,,,,Virgin Atlantic,VS,VIR,8610,VS8610,VIR8610,,,,,8015E7,indigo,6e,igo,272,6e272,igo272,,,,,,,,
2026-04-18,scheduled,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,1,,,2026-04-18T17:40:00+00:00,2026-04-18T17:40:00+00:00,,,,Varanasi,Asia/Kolkata,VNS,VEBN,,,,2026-04-18T19:55:00+00:00,,,,,,SpiceJet,SG,SEJ,693,SG693,SEJ693,,,,,49D26C,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Shanghai,Asia/Shanghai,HFE,ZSOF,,C3-C,,2026-04-18T21:05:00+00:00,2026-04-18T21:05:00+00:00,,,,Xiamen,Asia/Shanghai,XMN,ZSAM,4,75,,2026-04-18T22:35:00+00:00,,,,,,China Eastern Airlines,MU,CES,5170,MU5170,CES5170,,,,,7802C8,,,,,,,,,,,,,,
